id,Level,TopicHeading,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData,PassageId,Subscription
E_ENG_L006_Q054,6,Antonyms,What is the opposite of fast?,Quick,Rapid,Slow,Speedy,Slow,MCQ,,,
E_ENG_L006_Q055,6,Antonyms,What is the opposite of up?,High,Down,Above,Over,Down,MCQ,,,
E_ENG_L006_Q056,6,Antonyms,What is the opposite of day?,Morning,Noon,Night,Light,Night,MCQ,,,
E_ENG_L006_Q057,6,Antonyms,What is the opposite of old?,Young,Ancient,Used,Past,Young,MCQ,,,
E_ENG_L006_Q058,6,Antonyms,What is the opposite of easy?,Simple,Soft,Hard,Light,Hard,MCQ,,,
E_ENG_L006_Q059,6,Antonyms,What is the opposite of clean?,Neat,Fresh,Dirty,Pretty,Dirty,MCQ,,,
E_ENG_L006_Q060,6,Antonyms,What is the opposite of open?,Wide,Close,Big,Free,Close,MCQ,,,
E_ENG_L007_Q061,7,Antonyms,What is the opposite of tall?,Long,Short,High,Big,Short,MCQ,,,
E_ENG_L007_Q062,7,Antonyms,What is the opposite of near?,Close,Next,Far,Beside,Far,MCQ,,,
E_ENG_L007_Q063,7,Antonyms,What is the opposite of strong?,Powerful,Brave,Weak,Hard,Weak,MCQ,,,
E_ENG_L007_Q064,7,Antonyms,What is the opposite of light?,Bright,Dark,White,Clear,Dark,MCQ,,,
E_ENG_L007_Q065,7,Antonyms,What is the opposite of full?,Big,Empty,Heavy,Round,Empty,MCQ,,,
E_ENG_L007_Q066,7,Antonyms,What is the opposite of laugh?,Smile,Cry,Talk,Sing,Cry,MCQ,,,
E_ENG_L007_Q067,7,Antonyms,What is the opposite of kind?,Nice,Friendly,Mean,Gentle,Mean,MCQ,,,
E_ENG_L007_Q068,7,Antonyms,What is the opposite of early?,Soon,First,Late,Quick,Late,MCQ,,,
E_ENG_L007_Q069,7,Antonyms,What is the opposite of young?,Small,New,Old,Fresh,Old,MCQ,,,
E_ENG_L007_Q070,7,Antonyms,What is the opposite of wet?,Cold,Dry,Clean,Soft,Dry,MCQ,,,
E_ENG_L008_Q071,8,Antonyms,What is the opposite of inside?,Under,Outside,Above,Beside,Outside,MCQ,,,
E_ENG_L008_Q072,8,Antonyms,What is the opposite of first?,Last,Next,One,Early,Last,MCQ,,,
E_ENG_L008_Q073,8,Antonyms,What is the opposite of noisy?,Loud,Busy,Quiet,Fast,Quiet,MCQ,,,
E_ENG_L008_Q074,8,Antonyms,What is the opposite of brave?,Strong,Afraid,Clever,Kind,Afraid,MCQ,,,
E_ENG_L008_Q075,8,Antonyms,What is the opposite of beautiful?,Pretty,Lovely,Ugly,Nice,Ugly,MCQ,,,
E_ENG_L008_Q076,8,Antonyms,What is the opposite of begin?,Start,Open,Finish,Make,Finish,MCQ,,,
E_ENG_L008_Q077,8,Antonyms,What is the opposite of give?,Take,Bring,Send,Keep,Take,MCQ,,,
E_ENG_L008_Q078,8,Antonyms,What is the opposite of remember?,Think,Forget,Learn,Know,Forget,MCQ,,,
E_ENG_L008_Q079,8,Antonyms,What is the opposite of friend?,Pal,Partner,Enemy,Helper,Enemy,MCQ,,,
E_ENG_L008_Q080,8,Antonyms,What is the opposite of always?,Often,Never,Sometimes,Usually,Never,MCQ,,,
E_ENG_L009_Q081,9,Antonyms,What is the opposite of high?,Tall,Low,Big,Wide,Low,MCQ,,,
E_ENG_L009_Q082,9,Antonyms,What is the opposite of heavy?,Strong,Light,Big,Hard,Light,MCQ,,,
E_ENG_L009_Q083,9,Antonyms,What is the opposite of soft?,Smooth,Hard,Warm,Clean,Hard,MCQ,,,
E_ENG_L009_Q084,9,Antonyms,What is the opposite of sweet?,Tasty,Sour,Fresh,Juicy,Sour,MCQ,,,
E_ENG_L009_Q085,9,Antonyms,What is the opposite of good?,Nice,Great,Bad,Kind,Bad,MCQ,,,
E_ENG_L009_Q086,9,Antonyms,What is the opposite of rich?,Wealthy,Poor,Lucky,Happy,Poor,MCQ,,,
E_ENG_L009_Q087,9,Antonyms,What is the opposite of safe?,Careful,Secure,Dangerous,Quiet,Dangerous,MCQ,,,
E_ENG_L009_Q088,9,Antonyms,What is the opposite of quiet?,Silent,Calm,Loud,Gentle,Loud,MCQ,,,
E_ENG_L009_Q089,9,Antonyms,What is the opposite of true?,Right,Correct,FALSE,Real,FALSE,MCQ,,,
E_ENG_L009_Q090,9,Antonyms,What is the opposite of same?,Equal,Similar,Different,Close,Different,MCQ,,,
E_ENG_L010_Q091,10,Antonyms,What is the opposite of clean?,Fresh,Dirty,Neat,Tidy,Dirty,MCQ,,,
E_ENG_L010_Q092,10,Antonyms,What is the opposite of thick?,Wide,Thin,Heavy,Large,Thin,MCQ,,,
E_ENG_L010_Q093,10,Antonyms,What is the opposite of wide?,Broad,Long,Narrow,Tall,Narrow,MCQ,,,
E_ENG_L010_Q094,10,Antonyms,What is the opposite of deep?,Low,Shallow,Wide,Dark,Shallow,MCQ,,,
E_ENG_L010_Q095,10,Antonyms,What is the opposite of strong?,Weak,Powerful,Tough,Brave,Weak,MCQ,,,
E_ENG_L010_Q096,10,Antonyms,What is the opposite of smile?,Laugh,Cry,Sing,Dance,Cry,MCQ,,,
E_ENG_L010_Q097,10,Antonyms,What is the opposite of win?,Play,Lose,Score,Try,Lose,MCQ,,,
E_ENG_L010_Q098,10,Antonyms,What is the opposite of push?,Pull,Lift,Move,Hold,Pull,MCQ,,,
E_ENG_L010_Q099,10,Antonyms,What is the opposite of buy?,Sell,Get,Find,Keep,Sell,MCQ,,,
E_ENG_L010_Q100,10,Antonyms,What is the opposite of arrive?,Come,Reach,Leave,Enter,Leave,MCQ,,,
E_ENG_L011_Q101,11,Compound Words,Which two words make sunflower?,Sun + flower,Sun + light,Sky + flower,Sun + shine,Sun + flower,MCQ,,,
E_ENG_L011_Q102,11,Compound Words,Which word is made by joining rain + bow?,Rainbow,Raincoat,Rainfall,Raindrop,Rainbow,MCQ,,,
E_ENG_L011_Q103,11,Compound Words,Which two words make toothbrush?,Tooth + bag,Tooth + brush,Tooth + paste,Tooth + box,Tooth + brush,MCQ,,,
E_ENG_L011_Q104,11,Compound Words,Which word is made by joining foot + ball?,Football,Footprint,Footstep,Footpath,Football,MCQ,,,
E_ENG_L011_Q105,11,Compound Words,Which two words make snowman?,Snow + ball,Snow + man,Snow + fall,Snow + day,Snow + man,MCQ,,,
E_ENG_L011_Q106,11,Compound Words,Which word is made by joining bed + room?,Bedroom,Bedtime,Bedside,Bedcover,Bedroom,MCQ,,,
E_ENG_L011_Q107,11,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Sun"",""right"":""flower ""},{""left"":""Rain"",""right"":""bow""},{""left"":""Tooth"",""right"":""brush""},{""left"":""Foot"",""right"":""ball""}]",,
E_ENG_L011_Q108,11,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Snow"",""right"":""man""},{""left"":""Bed"",""right"":""room""},{""left"":""Butter"",""right"":""fly""},{""left"":""Sun"",""right"":""shine""}]",,
E_ENG_L011_Q109,11,Compound Words,Which compound word does this picture show?,Sunflower,Snowman,Rainbow,Football,Sunflower,MCQ,sunflower.png,,
E_ENG_L011_Q110,11,Compound Words,Which compound word does this picture show?,Toothbrush,Bedroom,Football,Rainbow,Toothbrush,MCQ,toothbrush.png,,
E_ENG_L012_Q111,12,Compound Words,Which two words make raincoat?,Rain + coat,Rain + bow,Rain + drop,Rain + fall,Rain + coat,MCQ,,,
E_ENG_L012_Q112,12,Compound Words,Which word is made by joining play + ground?,Playground,Playhouse,Playtime,Playroom,Playground,MCQ,,,
E_ENG_L012_Q113,12,Compound Words,Which two words make cupcake?,Cup + cake,Cup + board,Cup + holder,Cup + shop,Cup + cake,MCQ,,,
E_ENG_L012_Q114,12,Compound Words,Which word is made by joining class + room?,Classroom,Classmate,Classwork,Classbook,Classroom,MCQ,,,
E_ENG_L012_Q115,12,Compound Words,Which two words make mailbox?,Mail + box,Mail + bag,Mail + man,Mail + room,Mail + box,MCQ,,,
E_ENG_L012_Q116,12,Compound Words,Which word is made by joining week + end?,Weekend,Weekday,Weekly,Weeknight,Weekend,MCQ,,,
E_ENG_L012_Q117,12,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Rain"",""right"":""coat""},{""left"":""Play"",""right"":""ground""},{""left"":""Cup"",""right"":""cake""},{""left"":""Class"",""right"":""room""}]",,
E_ENG_L012_Q118,12,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Mail"",""right"":""box""},{""left"":""Week"",""right"":""end""},{""left"":""Foot"",""right"":""print""},{""left"":""Bed"",""right"":""time""}]",,
E_ENG_L012_Q119,12,Compound Words,Which compound word does this picture show?,Raincoat,Mailbox,Cupcake,Playground,Raincoat,MCQ,raincoat.png,,
E_ENG_L012_Q120,12,Compound Words,Which compound word does this picture show?,Classroom,Weekend,Mailbox,Footprint,Mailbox,MCQ,mailbox.png,,
E_ENG_L013_Q121,13,Compound Words,Complete the compound word: sun + _____,flower,house,water,light,flower,MCQ,,,
E_ENG_L013_Q122,13,Compound Words,Complete the compound word: rain + _____,coat,house,man,light,coat,MCQ,,,
E_ENG_L013_Q123,13,Compound Words,Complete the compound word: tooth + _____,brush,room,ball,cake,brush,MCQ,,,
E_ENG_L013_Q124,13,Compound Words,Complete the compound word: foot + _____,ball,room,cake,coat,ball,MCQ,,,
E_ENG_L013_Q125,13,Compound Words,Complete the compound word: snow + _____,man,box,room,cake,man,MCQ,,,
E_ENG_L013_Q126,13,Compound Words,Complete the compound word: bed + _____,room,ball,coat,flower,room,MCQ,,,
E_ENG_L013_Q127,13,Compound Words,Match the words to complete the compound words.,,,,,,Match,"[{""left"":""Sun"",""right"":""flower""},{""left"":""Rain"",""right"":""coat""},{""left"":""Tooth"",""right"":""brush""},{""left"":""Foot"",""right"":""ball""}]",,
E_ENG_L013_Q128,13,Compound Words,Match the words to complete the compound words.,,,,,,Match,"[{""left"":""Snow"",""right"":""man""},{""left"":""Bed"",""right"":""room""},{""left"":""Cup"",""right"":""cake""},{""left"":""Play"",""right"":""ground""}]",,
E_ENG_L013_Q129,13,Compound Words,Which compound word does this picture show?,Snowman,Sunflower,Football,Raincoat,Snowman,MCQ,snowman.png,,
E_ENG_L013_Q130,13,Compound Words,Which compound word does this picture show?,Bedroom,Cupcake,Playground,Toothbrush,Cupcake,MCQ,cupcake.png,,
E_ENG_L014_Q131,14,Compound Words,Which two words make football?,Foot + ball,Foot + print,Foot + step,Foot + path,Foot + ball,MCQ,,,
E_ENG_L014_Q132,14,Compound Words,Which two words make bedtime?,Bed + room,Bed + time,Bed + side,Bed + cover,Bed + time,MCQ,,,
E_ENG_L014_Q133,14,Compound Words,Which two words make bookshelf?,Book + case,Book + shelf,Book + store,Book + bag,Book + shelf,MCQ,,,
E_ENG_L014_Q134,14,Compound Words,Which two words make classmate?,Class + work,Class + room,Class + mate,Class + book,Class + mate,MCQ,,,
E_ENG_L014_Q135,14,Compound Words,Which two words make rainbow?,Rain + bow,Rain + coat,Rain + drop,Rain + fall,Rain + bow,MCQ,,,
E_ENG_L014_Q136,14,Compound Words,Which two words make butterfly?,Butter + cup,Butter + fly,Butter + milk,Butter + food,Butter + fly,MCQ,,,
E_ENG_L014_Q137,14,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Book"",""right"":""shelf""},{""left"":""Class"",""right"":""mate""},{""left"":""Bed"",""right"":""time""},{""left"":""Butter"",""right"":""fly""}]",,
E_ENG_L014_Q138,14,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Rain"",""right"":""bow""},{""left"":""Foot"",""right"":""ball""},{""left"":""Sun"",""right"":""shine""},{""left"":""Mail"",""right"":""box""}]",,
E_ENG_L014_Q139,14,Compound Words,Which compound word does this picture show?,Bookshelf,Classroom,Bedroom,Mailbox,Bookshelf,MCQ,bookshelf.png,,
E_ENG_L014_Q140,14,Compound Words,Which compound word does this picture show?,Butterfly,Snowman,Football,Rainbow,Butterfly,MCQ,butterfly.png,,
E_ENG_L015_Q141,15,Compound Words,Which word can join with sun to make a compound word?,Flower,Table,Chair,Pencil,Flower,MCQ,,,
E_ENG_L015_Q142,15,Compound Words,Which word can join with rain to make a compound word?,Coat,Chair,Pencil,Apple,Coat,MCQ,,,
E_ENG_L015_Q143,15,Compound Words,Which word can join with tooth to make a compound word?,Brush,House,Ball,Cake,Brush,MCQ,,,
E_ENG_L015_Q144,15,Compound Words,Which word can join with foot to make a compound word?,Ball,Room,Flower,Cake,Ball,MCQ,,,
E_ENG_L015_Q145,15,Compound Words,Which word can join with snow to make a compound word?,Man,Book,Chair,Box,Man,MCQ,,,
E_ENG_L015_Q146,15,Compound Words,Which word can join with play to make a compound word?,Ground,Apple,Water,Door,Ground,MCQ,,,
E_ENG_L015_Q147,15,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Sun"",""right"":""flower""},{""left"":""Rain"",""right"":""bow""},{""left"":""Tooth"",""right"":""paste""},{""left"":""Foot"",""right"":""ball""}]",,
E_ENG_L015_Q148,15,Compound Words,Match the words to make compound words.,,,,,,Match,"[{""left"":""Snow"",""right"":""man""},{""left"":""Play"",""right"":""ground""},{""left"":""Book"",""right"":""shelf""},{""left"":""Mail"",""right"":""box""}]",,
E_ENG_L015_Q149,15,Compound Words,Which compound word does this picture show?,Playground,Sunflower,Bookshelf,Mailbox,Playground,MCQ,playground.png,,
E_ENG_L015_Q150,15,Compound Words,Which compound word does this picture show?,Toothpaste,Raincoat,Snowman,Football,Toothpaste,MCQ,toothpaste.png,,
E_ENG_L016_Q151,16,Homophones,Which word means big water body?,Sea,See,,,Sea,MCQ,,,
E_ENG_L016_Q152,16,Homophones,Which word means to look with eyes?,Sea,See,,,See,MCQ,,,
E_ENG_L016_Q153,16,Homophones,Which word means a garden plant?,Flower,Flour,,,Flower,MCQ,,,
E_ENG_L016_Q154,16,Homophones,Which word is used to bake bread?,Flower,Flour,,,Flour,MCQ,,,
E_ENG_L016_Q155,16,Homophones,Which word means dark time after sunset?,Knight,Night,,,Night,MCQ,,,
E_ENG_L016_Q156,16,Homophones,Which word means a brave soldier?,Knight,Night,,,Knight,MCQ,,,
E_ENG_L016_Q157,16,Homophones,Which word means number 2?,Two,Too,,,Two,MCQ,,,
E_ENG_L016_Q158,16,Homophones,Which word means also?,Two,Too,,,Too,MCQ,,,
E_ENG_L016_Q159,16,Homophones,Which word means correct?,Right,Write,,,Right,MCQ,,,
E_ENG_L016_Q160,16,Homophones,Which word means to use a pencil?,Right,Write,,,Write,MCQ,,,
E_ENG_L017_Q161,17,Homophones,Which word means fruit on trees?,Pear,Pair,,,Pear,MCQ,,,
E_ENG_L017_Q162,17,Homophones,Which word means two things together?,Pear,Pair,,,Pair,MCQ,,,
E_ENG_L017_Q163,17,Homophones,Which word means to move a boat?,Sale,Sail,,,Sail,MCQ,,,
E_ENG_L017_Q164,17,Homophones,Which word means to sell things?,Sale,Sail,,,Sale,MCQ,,,
E_ENG_L017_Q165,17,Homophones,Which word means part of the body?,Heel,Heal,,,Heel,MCQ,,,
E_ENG_L017_Q166,17,Homophones,Which word means to make better?,Heel,Heal,,,Heal,MCQ,,,
E_ENG_L017_Q167,17,Homophones,Which word means a sweet dish?,Dessert,Desert,,,Dessert,MCQ,,,
E_ENG_L017_Q168,17,Homophones,Which word means dry sandy land?,Dessert,Desert,,,Desert,MCQ,,,
E_ENG_L017_Q169,17,Homophones,Which word means light from stars?,Stare,Star,,,Star,MCQ,,,
E_ENG_L017_Q170,17,Homophones,Which word means to look fixedly?,Stare,Star,,,Stare,MCQ,,,
E_ENG_L018_Q171,18,Homophones,Which word means a place to buy medicine?,Farmacy,Pharmacy,,,Pharmacy,MCQ,,,
E_ENG_L018_Q172,18,Homophones,Which word means growing crops?,Farmacy,Pharmacy,,,Farmacy,MCQ,,,
E_ENG_L018_Q173,18,Homophones,Which word means not heavy?,Light,Lite,,,Light,MCQ,,,
E_ENG_L018_Q174,18,Homophones,Which word means food version?,Light,Lite,,,Lite,MCQ,,,
E_ENG_L018_Q175,18,Homophones,Which word means cheers or toast?,School,Skoal,,,Skoal,MCQ,,,
E_ENG_L018_Q176,18,Homophones,Which word means a place to learn?,School,Skoal,,,School,MCQ,,,
E_ENG_L018_Q177,18,Homophones,Which word means a sea animal?,Whale,Wail,,,Whale,MCQ,,,
E_ENG_L018_Q178,18,Homophones,Which word means a loud cry?,Whale,Wail,,,Wail,MCQ,,,
E_ENG_L018_Q179,18,Homophones,Which word means a place to keep animals?,Stable,Stabel,,,Stable,MCQ,,,
E_ENG_L018_Q180,18,Homophones,Which word means not moving?,Stable,Stabel,,,Stable,MCQ,,,
E_ENG_L019_Q181,19,Homophones,Which word means a loud cry?,Wail,Whale,,,Wail,MCQ,,,
E_ENG_L019_Q182,19,Homophones,Which word means a big sea animal?,Wail,Whale,,,Whale,MCQ,,,
E_ENG_L019_Q183,19,Homophones,Which word means to look at closely?,Stare,Star,,,Stare,MCQ,,,
E_ENG_L019_Q184,19,Homophones,Which word means a shining object in the sky?,Stare,Star,,,Star,MCQ,,,
E_ENG_L019_Q185,19,Homophones,Which word means a place to keep animals?,Stable,Stabel,,,Stable,MCQ,,,
E_ENG_L019_Q186,19,Homophones,Which word means not moving?,Stable,Stabel,,,Stable,MCQ,,,
E_ENG_L019_Q187,19,Homophones,Which word means a sweet dish?,Dessert,Desert,,,Dessert,MCQ,,,
E_ENG_L019_Q188,19,Homophones,Which word means dry sandy land?,Dessert,Desert,,,Desert,MCQ,,,
E_ENG_L019_Q189,19,Homophones,Which word means a place to buy medicine?,Pharmacy,Farmacy,,,Pharmacy,MCQ,,,
E_ENG_L019_Q190,19,Homophones,Which word means growing crops?,Pharmacy,Farmacy,,,Farmacy,MCQ,,,
E_ENG_L020_Q191,20,Homophones,Which word means not heavy?,Light,Lite,,,Light,MCQ,,,
E_ENG_L020_Q192,20,Homophones,Which word means food version?,Light,Lite,,,Lite,MCQ,,,
E_ENG_L020_Q193,20,Homophones,Which word means cheers or toast?,School,Skoal,,,Skoal,MCQ,,,
E_ENG_L020_Q194,20,Homophones,Which word means a place to learn?,School,Skoal,,,School,MCQ,,,
E_ENG_L020_Q195,20,Homophones,Which word means a sea animal?,Seal,Seel,,,Seal,MCQ,,,
E_ENG_L020_Q196,20,Homophones,Which word means to close tightly?,Seal,Seel,,,Seal,MCQ,,,
E_ENG_L020_Q197,20,Homophones,Which word means a small insect?,Ant,Aunt,,,Ant,MCQ,,,
E_ENG_L020_Q198,20,Homophones,Which word means your parent’s sister?,Ant,Aunt,,,Aunt,MCQ,,,
E_ENG_L020_Q199,20,Homophones,Which word means a place to live?,Cell,Sell,,,Cell,MCQ,,,
E_ENG_L020_Q200,20,Homophones,Which word means to exchange for money?,Cell,Sell,,,Sell,MCQ,,,
E_ENG_L021_Q201,21,Prefixes,What does the prefix un- mean in the word unhappy?,Again,Not,Before,Small,Not,MCQ,,,
E_ENG_L021_Q202,21,Prefixes,Which word means not kind?,Kindness,Unkind,Kinder,Kindly,Unkind,MCQ,,,
E_ENG_L021_Q203,21,Prefixes,What word is made by adding re- to play?,Replay,Unplay,Preplay,Misplay,Replay,MCQ,,,
E_ENG_L021_Q204,21,Prefixes,What does the prefix re- mean in rewrite?,Not,Before,Again,Small,Again,MCQ,,,
E_ENG_L021_Q205,21,Prefixes,Which word means not safe?,Resafe,Unsafe,Presafe,Safely,Unsafe,MCQ,,,
E_ENG_L021_Q206,21,Prefixes,What word is made by adding un- to fair?,Refair,Unfair,Prefair,Fairness,Unfair,MCQ,,,
E_ENG_L021_Q207,21,Prefixes,Which word means to do something again?,Undo,Redo,Unhelp,Prehelp,Redo,MCQ,,,
E_ENG_L021_Q208,21,Prefixes,What does un- mean in the word unable?,Again,Before,Not,Very,Not,MCQ,,,
E_ENG_L021_Q209,21,Prefixes,Which word means to read again?,Unread,Reread,Preread,Misread,Reread,MCQ,,,
E_ENG_L021_Q210,21,Prefixes,Which word means not correct?,Rec­orrect,Uncorrect,Incorrect,Correctly,Incorrect,MCQ,,,
E_ENG_L022_Q211,22,Prefixes,What does the prefix un- mean in untidy?,Again,Not,Before,Too much,Not,MCQ,,,
E_ENG_L022_Q212,22,Prefixes,Which word means not happy?,Rehappy,Unhappy,Prehappy,Happily,Unhappy,MCQ,,,
E_ENG_L022_Q213,22,Prefixes,Add re- to do. What new word do you make?,Undo,Redo,Dore,Predo,Redo,MCQ,,,
E_ENG_L022_Q214,22,Prefixes,Which word means not fair?,Refair,Unfair,Fairly,Prefair,Unfair,MCQ,,,
E_ENG_L022_Q215,22,Prefixes,What does re- mean in replay?,Not,Again,Before,Under,Again,MCQ,,,
E_ENG_L022_Q216,22,Prefixes,Which word means not clean?,Reclean,Unclean,Preclean,Cleanest,Unclean,MCQ,,,
E_ENG_L022_Q217,22,Prefixes,What word do you get when you add un- to kind?,Rekind,Unkind,Kindness,Kindful,Unkind,MCQ,,,
E_ENG_L022_Q218,22,Prefixes,Which word means to write again?,Unwrite,Rewrite,Prewrite,Writing,Rewrite,MCQ,,,
E_ENG_L022_Q219,22,Prefixes,What does un- mean in unsafe?,Again,Not,Before,Very,Not,MCQ,,,
E_ENG_L022_Q220,22,Prefixes,Which word means to pack again?,Unpack,Repack,Prepack,Packing,Repack,MCQ,,,
